time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1667776755445754400,20.23275439453125,-2.8873653402245125,0.6885291621200962,-0.38178997868686987,2.3268520026922936,-0.5189332660060538,0.33297481938898243,-1.3205613956378577
1667776755455805200,20.24280517578125,-2.9185728461782907,0.6871423718363089,-0.375041548971968,2.318843517614639,-0.5297672247751216,0.32638304532650053,-1.3373088986973574
1667776755465856300,20.252856201171873,-2.996999063050108,0.6803558449241155,-0.3757822835880429,2.24918609094765,-0.5410859741898584,0.3211377961887522,-1.3588237026938055
1667776755475908400,20.262908447265627,-3.0989419437361447,0.6697643271638714,-0.37869243022920496,2.1477991318936898,-0.5535008572666648,0.3188173660603258,-1.385586894933586
1667776755485959200,20.272959228515624,3.089461238746074,0.6580073352902752,-0.37875886393688823,2.052318586623351,-0.5666529784317856,0.3201130275059973,-1.4171194253754869
1667776755496010200,20.28301025390625,3.014961512578133,0.6475499528658236,-0.3732443246421457,1.983346633432612,-0.5805087714543761,0.3230746760561754,-1.4523077172362147
1667776755506061300,20.293061279296875,2.925706934473341,0.6389685206172069,-0.3632250097754725,1.908886053800517,-0.5953254794103557,0.32461414251906906,-1.4883646401639132
1667776755516112400,20.3031123046875,2.6188432324938042,0.6306852246189655,-0.3520354798570098,1.625122488525291,-0.6121368049858283,0.32186272688782036,-1.5207006847317717
1667776755526164200,20.313164306640626,1.668472945910116,0.6202418338606486,-0.3427060241411647,0.7026463503137206,-0.6319463460427898,0.31384127213615864,-1.526740756469448
1667776755536215300,20.32321533203125,1.0880290261710404,0.6054484464796559,-0.3381080119437409,0.1438815277971353,-0.6530186586001613,0.30443685345324717,-1.4883514201883508
1667776755546266400,20.333266357421873,0.9119629233377935,0.5870384253221589,-0.3395206502735702,-0.028424718332314792,-0.6709845446232934,0.299818877453343,-1.439376386739278
1667776755556317400,20.3433173828125,0.8437893621426731,0.5671985218969595,-0.3465786392389189,-0.11341783801875274,-0.6832576307841706,0.30220515062694503,-1.394848865726793
1667776755566369300,20.353369384765625,0.8047789338026226,0.5483148961717357,-0.3550456786850984,-0.1784008906739783,-0.6913650599032144,0.30871923486536784,-1.3577454691351674
1667776755576420400,20.36342041015625,0.766506186485611,0.5329193787397162,-0.35897867215891793,-0.2327643373794373,-0.6991645768098413,0.31352851391195197,-1.326454682416627
1667776755586471400,20.373471435546875,0.7269242950532994,0.5218357419153297,-0.3564830404716309,-0.26925184461468227,-0.7090207766223792,0.31288462083396257,-1.298147118004871
1667776755596522200,20.383522216796877,0.6937951059423031,0.5131813046590598,-0.3511044401269671,-0.28893669643563075,-0.7197726459710433,0.3087035599106847,-1.2714250888713097
1667776755606574300,20.39357421875,0.6704001586077354,0.5040938682222247,-0.3479900655237015,-0.306007282049404,-0.7285360650135005,0.3066389155677282,-1.2466272456861482
1667776755616625400,20.40362548828125,0.6510292897801309,0.49393895752787564,-0.348553196264132,-0.3340178101028297,-0.7336837861308144,0.31023079461639375,-1.2257325424519583
1667776755626676200,20.41367626953125,0.6276475908431836,0.48526030860491376,-0.35043709981899296,-0.3757515297381167,-0.7348905888048421,0.3188293554539637,-1.2130425175160409
1667776755636727300,20.423727294921875,0.5981701414499317,0.48043028156163736,-0.3516500113512228,-0.425517269199565,-0.7326287921880952,0.32982437170768675,-1.21086099292363
1667776755646778400,20.4337783203125,0.5680523006196072,0.47904541147517316,-0.3527273904071656,-0.47565579643789824,-0.72777905036433,0.34122815237765247,-1.2168132041063837
1667776755656830200,20.443830322265626,0.5458737806914553,0.4801467373335574,-0.3544084729087959,-0.5152895752080209,-0.7217016251058285,0.35071430290705635,-1.2274623870401067
1667776755666881300,20.45388134765625,0.5381443580807941,0.48373356745857166,-0.35692413297400327,-0.5356041327354502,-0.7151377370609372,0.3566302235260922,-1.2420632573938883
1667776755676932400,20.463932373046877,0.5461450441981993,0.4903843967934706,-0.36043135779348917,-0.5359894855402477,-0.7074566511643531,0.35932910312054506,-1.262587185446762
1667776755686983400,20.4739833984375,0.5708395854692582,0.5003375459325591,-0.3649841607311772,-0.5169684649905133,-0.6979205065287258,0.3596608666890062,-1.290352559686747
1667776755697035300,20.48403515625,0.6190090941229957,0.5131413539147055,-0.36979540051523635,-0.46930150294244605,-0.6875244367947487,0.3567177343030368,-1.3228546067185214
1667776755707086300,20.49408642578125,0.7014265418443427,0.5280968682527699,-0.373797683431834,-0.3791921651670566,-0.6776783671153968,0.349486808911241,-1.356068220114057
1667776755717137400,20.504137451171875,0.8287230340255721,0.5445667630136173,-0.3766029718513044,-0.23709189782965653,-0.6684265284229539,0.3388558101986531,-1.387421799835032
1667776755727188200,20.514188232421876,1.0059794306346832,0.5619592945998912,-0.3779320447849476,-0.04126914400776839,-0.6590822097702813,0.3270777370315725,-1.4155990975767139
1667776755737239300,20.5242392578125,1.2243685894839105,0.5799424871159672,-0.37632016073554597,0.1984750567215421,-0.6496526681360583,0.3162296860249133,-1.4405473014986556
1667776755747291400,20.53429150390625,1.4774200961233606,0.5983921094058883,-0.3699120880173438,0.4795870304535231,-0.6415721423607272,0.3057402216611969,-1.4613563709994866
1667776755757342500,20.544342529296873,1.7931585574269167,0.6172037405454133,-0.3602996493740339,0.83065700586355,-0.6348833145826017,0.29354211492175103,-1.473094329341496
1667776755767393300,20.554393310546875,2.150372492394915,0.6358355308731098,-0.35071646638541193,1.2235738606162685,-0.627657214934108,0.2806378425409086,-1.4709765545225835
1667776755777444400,20.5644443359375,2.4547351348357163,0.6542910928145199,-0.3408338373808723,1.563960757462965,-0.619857614363682,0.2674170226170193,-1.4560527186759658
1667776755787496400,20.574496337890626,2.665696932352196,0.6721894356129555,-0.3289924088183102,1.8140323086832462,-0.6127697397843016,0.2538477955991451,-1.43521325227969
1667776755797547300,20.58454736328125,2.8267937362247766,0.6890274690405453,-0.3173096461832383,2.0096110124368822,-0.6046523372133247,0.24279921372411595,-1.4114373318187803
1667776755807598300,20.594598388671876,2.961841998600212,0.702980335896552,-0.31015716543706545,2.1611713628546454,-0.593858021979031,0.2386502176132497,-1.3860298171802128
1667776755817649400,20.6046494140625,3.081089007444206,0.7122180879572898,-0.3116609989695811,2.2676804200345515,-0.5794354812199894,0.24467774777845758,-1.3600826068920042
1667776755827701200,20.614701171875,-3.103120359396967,0.7175894417414586,-0.32268867897470055,2.3265849082057435,-0.5604916802276408,0.2584307702629554,-1.3301795957971427
1667776755837752300,20.62475244140625,-3.0345508763765476,0.7216896898392848,-0.3391688769969716,2.3438264348756808,-0.5380874583278145,0.273112192109036,-1.2939663169857227
